nomination_id,facility_id,production_date,product,nominated_volume,customer_group,contract_type,status,effective_start_date,effective_end_date
NOM-00001330,FAC-023,2026-04-10,GAS,64071.57,Third-Party,Water Services,ACTIVE,2026-04-10,2026-04-10
NOM-00001331,FAC-023,2026-04-11,GAS,76151.713,Operations,Water Services,ACTIVE,2026-04-11,2026-04-11
NOM-00001332,FAC-023,2026-04-12,GAS,60958.989,Affiliate,Processing,ACTIVE,2026-04-12,2026-04-12
NOM-00001333,FAC-023,2026-04-13,GAS,66733.926,Operations,Gathering,REVISED,2026-04-13,2026-04-13
NOM-00001334,FAC-023,2026-04-14,GAS,72369.721,Internal Forecast,Processing,ACTIVE,2026-04-14,2026-04-14
NOM-00001335,FAC-023,2026-04-15,CRUDE,69666.772,Internal Forecast,Interruptible,ACTIVE,2026-04-15,2026-04-15
NOM-00001336,FAC-023,2026-04-16,GAS,69816.287,Internal Forecast,Firm,ACTIVE,2026-04-16,2026-04-16
NOM-00001337,FAC-023,2026-04-17,GAS,65755.293,Affiliate,Processing,ACTIVE,2026-04-17,2026-04-17
NOM-00001338,FAC-023,2026-04-18,PRODUCED_WATER,51783.944,Third-Party,Gathering,ACTIVE,2026-04-18,2026-04-18
NOM-00001339,FAC-023,2026-04-19,NGL,64204.273,Operations,Firm,ACTIVE,2026-04-19,2026-04-19
NOM-00001340,FAC-023,2026-04-20,GAS,68169.301,Operations,Firm,PENDING,2026-04-20,2026-04-20
NOM-00001341,FAC-023,2026-04-21,GAS,65817.659,Operations,Firm,ACTIVE,2026-04-21,2026-04-21
NOM-00001342,FAC-023,2026-04-22,GAS,73456.716,Operations,Processing,ACTIVE,2026-04-22,2026-04-22
NOM-00001343,FAC-023,2026-04-23,GAS,65146.714,Affiliate,Firm,ACTIVE,2026-04-23,2026-04-23
NOM-00001344,FAC-023,2026-04-24,GAS,71041.682,Affiliate,Water Services,ACTIVE,2026-04-24,2026-04-24
NOM-00001345,FAC-023,2026-04-25,GAS,68601.558,Commercial,Interruptible,ACTIVE,2026-04-25,2026-04-25
NOM-00001346,FAC-023,2026-04-26,NGL,64808.817,Third-Party,Gathering,ACTIVE,2026-04-26,2026-04-26
NOM-00001347,FAC-023,2026-04-27,GAS,63092.854,Commercial,Water Services,ACTIVE,2026-04-27,2026-04-27
NOM-00001348,FAC-023,2026-04-28,GAS,70911.338,Internal Forecast,Gathering,ACTIVE,2026-04-28,2026-04-28
NOM-00001349,FAC-023,2026-04-29,GAS,65010.165,Operations,Firm,ACTIVE,2026-04-29,2026-04-29
NOM-00001350,FAC-023,2026-04-30,GAS,66185.598,Internal Forecast,Water Services,ACTIVE,2026-04-30,2026-04-30
NOM-00001351,FAC-023,2026-05-01,GAS,66046.133,Operations,Firm,ACTIVE,2026-05-01,2026-05-01
NOM-00001352,FAC-023,2026-05-02,GAS,64517.003,Third-Party,Gathering,ACTIVE,2026-05-02,2026-05-02
NOM-00001353,FAC-023,2026-05-03,PRODUCED_WATER,71199.134,Internal Forecast,Firm,ACTIVE,2026-05-03,2026-05-03
NOM-00001354,FAC-023,2026-05-04,NGL,71083.691,Operations,Firm,ACTIVE,2026-05-04,2026-05-04
NOM-00001355,FAC-023,2026-05-05,PRODUCED_WATER,61205.412,Affiliate,Water Services,ACTIVE,2026-05-05,2026-05-05
NOM-00001356,FAC-023,2026-05-06,GAS,69266.599,Affiliate,Water Services,ACTIVE,2026-05-06,2026-05-06
NOM-00001357,FAC-023,2026-05-07,GAS,73078.889,Internal Forecast,Firm,REVISED,2026-05-07,2026-05-07
NOM-00001358,FAC-023,2026-05-08,NGL,64594.499,Internal Forecast,Interruptible,ACTIVE,2026-05-08,2026-05-08
NOM-00001359,FAC-023,2026-05-09,NGL,70393.755,Affiliate,Processing,ACTIVE,2026-05-09,2026-05-09
NOM-00001360,FAC-023,2026-05-10,NGL,62352.551,Affiliate,Processing,ACTIVE,2026-05-10,2026-05-10
NOM-00001361,FAC-023,2026-05-11,GAS,61420.596,Third-Party,Firm,REVISED,2026-05-11,2026-05-11
NOM-00001362,FAC-023,2026-05-12,PRODUCED_WATER,63116.026,Internal Forecast,Water Services,REVISED,2026-05-12,2026-05-12
NOM-00001363,FAC-023,2026-05-13,GAS,57430.499,Affiliate,Water Services,ACTIVE,2026-05-13,2026-05-13
NOM-00001364,FAC-023,2026-05-14,NGL,68475.26,Third-Party,Processing,ACTIVE,2026-05-14,2026-05-14
NOM-00001365,FAC-023,2026-05-15,NGL,64210.801,Third-Party,Firm,ACTIVE,2026-05-15,2026-05-15
NOM-00001366,FAC-023,2026-05-16,GAS,71811.405,Operations,Water Services,ACTIVE,2026-05-16,2026-05-16
NOM-00001367,FAC-023,2026-05-17,GAS,58938.919,Affiliate,Interruptible,ACTIVE,2026-05-17,2026-05-17
NOM-00001368,FAC-023,2026-05-18,GAS,67481.56,Internal Forecast,Interruptible,PENDING,2026-05-18,2026-05-18
NOM-00001369,FAC-023,2026-05-19,GAS,67672.898,Third-Party,Water Services,ACTIVE,2026-05-19,2026-05-19
NOM-00001370,FAC-023,2026-05-20,GAS,65459.224,Affiliate,Processing,ACTIVE,2026-05-20,2026-05-20
NOM-00001371,FAC-023,2026-05-21,PRODUCED_WATER,78093.79,Internal Forecast,Processing,ACTIVE,2026-05-21,2026-05-21
NOM-00001372,FAC-023,2026-05-22,CRUDE,55788.659,Commercial,Gathering,ACTIVE,2026-05-22,2026-05-22
NOM-00001373,FAC-023,2026-05-23,GAS,60816.441,Internal Forecast,Interruptible,ACTIVE,2026-05-23,2026-05-23
NOM-00001374,FAC-023,2026-05-24,GAS,75220.384,Internal Forecast,Firm,ACTIVE,2026-05-24,2026-05-24
NOM-00001375,FAC-023,2026-05-25,NGL,71832.123,Operations,Interruptible,ACTIVE,2026-05-25,2026-05-25
NOM-00001376,FAC-023,2026-05-26,GAS,66557.637,Third-Party,Interruptible,ACTIVE,2026-05-26,2026-05-26
NOM-00001377,FAC-023,2026-05-27,GAS,63741.431,Affiliate,Firm,ACTIVE,2026-05-27,2026-05-27
NOM-00001378,FAC-023,2026-05-28,CRUDE,56777.727,Internal Forecast,Interruptible,ACTIVE,2026-05-28,2026-05-28
NOM-00001379,FAC-023,2026-05-29,GAS,66801.547,Affiliate,Interruptible,ACTIVE,2026-05-29,2026-05-29
NOM-00001380,FAC-023,2026-05-30,PRODUCED_WATER,70656.369,Affiliate,Firm,ACTIVE,2026-05-30,2026-05-30
NOM-00001381,FAC-024,2026-04-01,GAS,61085.942,Internal Forecast,Water Services,ACTIVE,2026-04-01,2026-04-01
NOM-00001382,FAC-024,2026-04-02,GAS,72377.592,Internal Forecast,Gathering,ACTIVE,2026-04-02,2026-04-02
NOM-00001383,FAC-024,2026-04-03,NGL,69624.322,Commercial,Processing,ACTIVE,2026-04-03,2026-04-03
NOM-00001384,FAC-024,2026-04-04,GAS,60331.972,Affiliate,Gathering,ACTIVE,2026-04-04,2026-04-04
NOM-00001385,FAC-024,2026-04-05,GAS,73967.945,Commercial,Gathering,ACTIVE,2026-04-05,2026-04-05
NOM-00001386,FAC-024,2026-04-06,PRODUCED_WATER,72630.532,Internal Forecast,Interruptible,ACTIVE,2026-04-06,2026-04-06
NOM-00001387,FAC-024,2026-04-07,PRODUCED_WATER,60260.18,Commercial,Water Services,ACTIVE,2026-04-07,2026-04-07
NOM-00001388,FAC-024,2026-04-08,PRODUCED_WATER,67066.227,Internal Forecast,Processing,ACTIVE,2026-04-08,2026-04-08
NOM-00001389,FAC-024,2026-04-09,GAS,62939.535,Internal Forecast,Water Services,ACTIVE,2026-04-09,2026-04-09
NOM-00001390,FAC-024,2026-04-10,GAS,80141.508,Operations,Gathering,ACTIVE,2026-04-10,2026-04-10
NOM-00001391,FAC-024,2026-04-11,PRODUCED_WATER,46015.465,Commercial,Interruptible,ACTIVE,2026-04-11,2026-04-11
NOM-00001392,FAC-024,2026-04-12,GAS,70054.348,Affiliate,Processing,ACTIVE,2026-04-12,2026-04-12
NOM-00001393,FAC-024,2026-04-13,PRODUCED_WATER,57906.73,Internal Forecast,Processing,ACTIVE,2026-04-13,2026-04-13
NOM-00001394,FAC-024,2026-04-14,GAS,59504.203,Third-Party,Processing,ACTIVE,2026-04-14,2026-04-14
NOM-00001395,FAC-024,2026-04-15,GAS,65239.249,Internal Forecast,Interruptible,ACTIVE,2026-04-15,2026-04-15
NOM-00001396,FAC-024,2026-04-16,NGL,65392.804,Third-Party,Gathering,ACTIVE,2026-04-16,2026-04-16
NOM-00001397,FAC-024,2026-04-17,GAS,62032.256,Internal Forecast,Firm,ACTIVE,2026-04-17,2026-04-17
NOM-00001398,FAC-024,2026-04-18,GAS,72119.308,Affiliate,Water Services,ACTIVE,2026-04-18,2026-04-18
NOM-00001399,FAC-024,2026-04-19,NGL,67502.038,Third-Party,Gathering,ACTIVE,2026-04-19,2026-04-19
NOM-00001400,FAC-024,2026-04-20,CRUDE,74338.676,Third-Party,Gathering,ACTIVE,2026-04-20,2026-04-20
NOM-00001401,FAC-024,2026-04-21,NGL,59778.262,Commercial,Gathering,ACTIVE,2026-04-21,2026-04-21
NOM-00001402,FAC-024,2026-04-22,GAS,64021.684,Internal Forecast,Water Services,ACTIVE,2026-04-22,2026-04-22
NOM-00001403,FAC-024,2026-04-23,GAS,64308.077,Third-Party,Interruptible,ACTIVE,2026-04-23,2026-04-23
NOM-00001404,FAC-024,2026-04-24,GAS,66385.154,Operations,Interruptible,ACTIVE,2026-04-24,2026-04-24
NOM-00001405,FAC-024,2026-04-25,GAS,73378.33,Internal Forecast,Water Services,ACTIVE,2026-04-25,2026-04-25
NOM-00001406,FAC-024,2026-04-26,GAS,70649.966,Commercial,Firm,ACTIVE,2026-04-26,2026-04-26
NOM-00001407,FAC-024,2026-04-27,GAS,67218.807,Commercial,Water Services,ACTIVE,2026-04-27,2026-04-27
NOM-00001408,FAC-024,2026-04-28,GAS,68280.154,Operations,Firm,ACTIVE,2026-04-28,2026-04-28
NOM-00001409,FAC-024,2026-04-29,GAS,73351.387,Affiliate,Processing,ACTIVE,2026-04-29,2026-04-29
NOM-00001410,FAC-024,2026-04-30,CRUDE,70061.009,Internal Forecast,Water Services,PENDING,2026-04-30,2026-04-30
NOM-00001411,FAC-024,2026-05-01,GAS,65279.475,Commercial,Processing,ACTIVE,2026-05-01,2026-05-01
NOM-00001412,FAC-024,2026-05-02,CRUDE,63495.323,Third-Party,Interruptible,ACTIVE,2026-05-02,2026-05-02
NOM-00001413,FAC-024,2026-05-03,GAS,74011.501,Operations,Water Services,ACTIVE,2026-05-03,2026-05-03
NOM-00001414,FAC-024,2026-05-04,GAS,74763.075,Affiliate,Firm,PENDING,2026-05-04,2026-05-04
NOM-00001415,FAC-024,2026-05-05,PRODUCED_WATER,63672.074,Internal Forecast,Water Services,ACTIVE,2026-05-05,2026-05-05
NOM-00001416,FAC-024,2026-05-06,PRODUCED_WATER,76540.904,Commercial,Firm,ACTIVE,2026-05-06,2026-05-06
NOM-00001417,FAC-024,2026-05-07,PRODUCED_WATER,75764.314,Commercial,Processing,ACTIVE,2026-05-07,2026-05-07
NOM-00001418,FAC-024,2026-05-08,GAS,63266.31,Third-Party,Water Services,ACTIVE,2026-05-08,2026-05-08
NOM-00001419,FAC-024,2026-05-09,CRUDE,69946.496,Affiliate,Water Services,ACTIVE,2026-05-09,2026-05-09
NOM-00001420,FAC-024,2026-05-10,PRODUCED_WATER,63554.937,Internal Forecast,Firm,ACTIVE,2026-05-10,2026-05-10
NOM-00001421,FAC-024,2026-05-11,CRUDE,64920.455,Operations,Interruptible,ACTIVE,2026-05-11,2026-05-11
NOM-00001422,FAC-024,2026-05-12,NGL,58074.257,Operations,Gathering,REVISED,2026-05-12,2026-05-12
NOM-00001423,FAC-024,2026-05-13,GAS,60442.032,Commercial,Processing,ACTIVE,2026-05-13,2026-05-13
NOM-00001424,FAC-024,2026-05-14,PRODUCED_WATER,74512.169,Commercial,Interruptible,ACTIVE,2026-05-14,2026-05-14
NOM-00001425,FAC-024,2026-05-15,NGL,63964.263,Operations,Interruptible,REVISED,2026-05-15,2026-05-15
NOM-00001426,FAC-024,2026-05-16,PRODUCED_WATER,77115.644,Affiliate,Water Services,ACTIVE,2026-05-16,2026-05-16
NOM-00001427,FAC-024,2026-05-17,GAS,68118.957,Affiliate,Processing,ACTIVE,2026-05-17,2026-05-17
NOM-00001428,FAC-024,2026-05-18,CRUDE,67833.241,Internal Forecast,Firm,ACTIVE,2026-05-18,2026-05-18
NOM-00001429,FAC-024,2026-05-19,GAS,60678.752,Operations,Firm,ACTIVE,2026-05-19,2026-05-19
NOM-00001430,FAC-024,2026-05-20,GAS,59359.577,Third-Party,Processing,ACTIVE,2026-05-20,2026-05-20
NOM-00001431,FAC-024,2026-05-21,GAS,63261.955,Internal Forecast,Processing,ACTIVE,2026-05-21,2026-05-21
NOM-00001432,FAC-024,2026-05-22,GAS,66794.742,Third-Party,Interruptible,ACTIVE,2026-05-22,2026-05-22
NOM-00001433,FAC-024,2026-05-23,GAS,68990.967,Third-Party,Gathering,ACTIVE,2026-05-23,2026-05-23
NOM-00001434,FAC-024,2026-05-24,PRODUCED_WATER,67430.947,Operations,Water Services,ACTIVE,2026-05-24,2026-05-24
NOM-00001435,FAC-024,2026-05-25,GAS,63876.574,Affiliate,Gathering,ACTIVE,2026-05-25,2026-05-25
NOM-00001436,FAC-024,2026-05-26,GAS,69708.536,Third-Party,Gathering,ACTIVE,2026-05-26,2026-05-26
NOM-00001437,FAC-024,2026-05-27,CRUDE,81938.527,Commercial,Interruptible,ACTIVE,2026-05-27,2026-05-27
NOM-00001438,FAC-024,2026-05-28,GAS,64218.419,Third-Party,Processing,ACTIVE,2026-05-28,2026-05-28
NOM-00001439,FAC-024,2026-05-29,GAS,53207.495,Internal Forecast,Water Services,ACTIVE,2026-05-29,2026-05-29
NOM-00001440,FAC-024,2026-05-30,GAS,75095.537,Commercial,Firm,ACTIVE,2026-05-30,2026-05-30
NOM-00001441,FAC-025,2026-04-01,GAS,51230.454,Operations,Processing,ACTIVE,2026-04-01,2026-04-01
NOM-00001442,FAC-025,2026-04-02,NGL,66336.731,Affiliate,Firm,ACTIVE,2026-04-02,2026-04-02
NOM-00001443,FAC-025,2026-04-03,GAS,68289.005,Internal Forecast,Firm,ACTIVE,2026-04-03,2026-04-03
NOM-00001444,FAC-025,2026-04-04,GAS,54629.687,Third-Party,Processing,ACTIVE,2026-04-04,2026-04-04
NOM-00001445,FAC-025,2026-04-05,GAS,56274.336,Operations,Firm,ACTIVE,2026-04-05,2026-04-05
NOM-00001446,FAC-025,2026-04-06,NGL,64232.956,Third-Party,Water Services,ACTIVE,2026-04-06,2026-04-06
NOM-00001447,FAC-025,2026-04-07,CRUDE,64039.679,Operations,Processing,ACTIVE,2026-04-07,2026-04-07
NOM-00001448,FAC-025,2026-04-08,CRUDE,64994.359,Third-Party,Interruptible,ACTIVE,2026-04-08,2026-04-08
NOM-00001449,FAC-025,2026-04-09,GAS,60936.827,Commercial,Water Services,ACTIVE,2026-04-09,2026-04-09
NOM-00001450,FAC-025,2026-04-10,NGL,58092.501,Affiliate,Gathering,ACTIVE,2026-04-10,2026-04-10
NOM-00001451,FAC-025,2026-04-11,GAS,62613.784,Affiliate,Gathering,PENDING,2026-04-11,2026-04-11
NOM-00001452,FAC-025,2026-04-12,CRUDE,65709.596,Internal Forecast,Processing,ACTIVE,2026-04-12,2026-04-12
NOM-00001453,FAC-025,2026-04-13,GAS,61255.828,Commercial,Gathering,REVISED,2026-04-13,2026-04-13
NOM-00001454,FAC-025,2026-04-14,GAS,44928.212,Affiliate,Water Services,ACTIVE,2026-04-14,2026-04-14
NOM-00001455,FAC-025,2026-04-15,GAS,62368.639,Third-Party,Processing,ACTIVE,2026-04-15,2026-04-15
NOM-00001456,FAC-025,2026-04-16,NGL,56117.083,Operations,Gathering,ACTIVE,2026-04-16,2026-04-16
NOM-00001457,FAC-025,2026-04-17,PRODUCED_WATER,58587.09,Affiliate,Processing,ACTIVE,2026-04-17,2026-04-17
NOM-00001458,FAC-025,2026-04-18,CRUDE,64003.906,Operations,Interruptible,ACTIVE,2026-04-18,2026-04-18
NOM-00001459,FAC-025,2026-04-19,GAS,56980.079,Third-Party,Firm,ACTIVE,2026-04-19,2026-04-19
NOM-00001460,FAC-025,2026-04-20,GAS,53931.953,Third-Party,Gathering,ACTIVE,2026-04-20,2026-04-20
NOM-00001461,FAC-025,2026-04-21,NGL,59887.671,Operations,Interruptible,ACTIVE,2026-04-21,2026-04-21
NOM-00001462,FAC-025,2026-04-22,GAS,55306.504,Third-Party,Processing,ACTIVE,2026-04-22,2026-04-22
NOM-00001463,FAC-025,2026-04-23,GAS,60323.337,Third-Party,Interruptible,ACTIVE,2026-04-23,2026-04-23
NOM-00001464,FAC-025,2026-04-24,GAS,67858.544,Operations,Processing,ACTIVE,2026-04-24,2026-04-24
NOM-00001465,FAC-025,2026-04-25,NGL,51667.673,Third-Party,Processing,ACTIVE,2026-04-25,2026-04-25
NOM-00001466,FAC-025,2026-04-26,PRODUCED_WATER,54206.321,Internal Forecast,Water Services,ACTIVE,2026-04-26,2026-04-26
NOM-00001467,FAC-025,2026-04-27,PRODUCED_WATER,57071.271,Operations,Interruptible,ACTIVE,2026-04-27,2026-04-27
NOM-00001468,FAC-025,2026-04-28,PRODUCED_WATER,65304.984,Internal Forecast,Interruptible,ACTIVE,2026-04-28,2026-04-28
NOM-00001469,FAC-025,2026-04-29,PRODUCED_WATER,62924.707,Operations,Interruptible,ACTIVE,2026-04-29,2026-04-29
NOM-00001470,FAC-025,2026-04-30,NGL,69148.351,Internal Forecast,Firm,ACTIVE,2026-04-30,2026-04-30
NOM-00001471,FAC-025,2026-05-01,GAS,62574.971,Third-Party,Firm,ACTIVE,2026-05-01,2026-05-01
NOM-00001472,FAC-025,2026-05-02,GAS,60498.222,Third-Party,Firm,REVISED,2026-05-02,2026-05-02
NOM-00001473,FAC-025,2026-05-03,GAS,63936.648,Internal Forecast,Gathering,ACTIVE,2026-05-03,2026-05-03
NOM-00001474,FAC-025,2026-05-04,CRUDE,57393.762,Commercial,Water Services,ACTIVE,2026-05-04,2026-05-04
NOM-00001475,FAC-025,2026-05-05,GAS,58914.274,Commercial,Water Services,ACTIVE,2026-05-05,2026-05-05
NOM-00001476,FAC-025,2026-05-06,GAS,59271.342,Internal Forecast,Interruptible,REVISED,2026-05-06,2026-05-06
NOM-00001477,FAC-025,2026-05-07,CRUDE,55269.234,Commercial,Processing,ACTIVE,2026-05-07,2026-05-07
NOM-00001478,FAC-025,2026-05-08,GAS,60891.786,Internal Forecast,Water Services,ACTIVE,2026-05-08,2026-05-08
NOM-00001479,FAC-025,2026-05-09,GAS,64006.208,Operations,Interruptible,ACTIVE,2026-05-09,2026-05-09
NOM-00001480,FAC-025,2026-05-10,GAS,62349.882,Internal Forecast,Firm,ACTIVE,2026-05-10,2026-05-10
NOM-00001481,FAC-025,2026-05-11,GAS,58420.113,Operations,Gathering,ACTIVE,2026-05-11,2026-05-11
NOM-00001482,FAC-025,2026-05-12,GAS,57882.358,Internal Forecast,Firm,ACTIVE,2026-05-12,2026-05-12
NOM-00001483,FAC-025,2026-05-13,NGL,60303.942,Operations,Gathering,ACTIVE,2026-05-13,2026-05-13
NOM-00001484,FAC-025,2026-05-14,GAS,58733.603,Affiliate,Firm,ACTIVE,2026-05-14,2026-05-14
NOM-00001485,FAC-025,2026-05-15,NGL,66892.655,Affiliate,Gathering,PENDING,2026-05-15,2026-05-15
NOM-00001486,FAC-025,2026-05-16,GAS,60413.169,Third-Party,Processing,ACTIVE,2026-05-16,2026-05-16
NOM-00001487,FAC-025,2026-05-17,GAS,50047.958,Affiliate,Water Services,ACTIVE,2026-05-17,2026-05-17
NOM-00001488,FAC-025,2026-05-18,GAS,62492.36,Operations,Interruptible,ACTIVE,2026-05-18,2026-05-18
NOM-00001489,FAC-025,2026-05-19,GAS,64619.934,Third-Party,Water Services,ACTIVE,2026-05-19,2026-05-19
NOM-00001490,FAC-025,2026-05-20,GAS,59577.341,Internal Forecast,Processing,ACTIVE,2026-05-20,2026-05-20
NOM-00001491,FAC-025,2026-05-21,NGL,60321.978,Commercial,Water Services,ACTIVE,2026-05-21,2026-05-21
NOM-00001492,FAC-025,2026-05-22,PRODUCED_WATER,56410.575,Third-Party,Gathering,ACTIVE,2026-05-22,2026-05-22
NOM-00001493,FAC-025,2026-05-23,GAS,58984.175,Affiliate,Water Services,ACTIVE,2026-05-23,2026-05-23
NOM-00001494,FAC-025,2026-05-24,GAS,65999.27,Commercial,Water Services,ACTIVE,2026-05-24,2026-05-24
NOM-00001495,FAC-025,2026-05-25,GAS,56398.648,Commercial,Water Services,ACTIVE,2026-05-25,2026-05-25
NOM-00001496,FAC-025,2026-05-26,GAS,57419.956,Internal Forecast,Interruptible,ACTIVE,2026-05-26,2026-05-26
NOM-00001497,FAC-025,2026-05-27,GAS,72180.409,Third-Party,Gathering,ACTIVE,2026-05-27,2026-05-27
NOM-00001498,FAC-025,2026-05-28,GAS,65725.442,Operations,Firm,ACTIVE,2026-05-28,2026-05-28
NOM-00001499,FAC-025,2026-05-29,GAS,61951.046,Operations,Gathering,ACTIVE,2026-05-29,2026-05-29
NOM-00001500,FAC-025,2026-05-30,NGL,62250.999,Commercial,Firm,ACTIVE,2026-05-30,2026-05-30
