flowcal_record_id,meter_id,facility_id,production_date,gas_day,measured_volume,corrected_volume,estimated_flag,validation_status,exception_code,approved_flag,close_status,flowcal_batch_id,extracted_timestamp,last_updated_timestamp
FCAL-00003513,MTR-059,FAC-012,2026-05-03,2026-05-03,11155.255,10971.974,N,VALIDATED,,Y,CLOSED,FCAL-20260503,2026-05-04T06:00:00,2026-05-04T07:00:00
FCAL-00003514,MTR-059,FAC-012,2026-05-04,2026-05-04,10948.825,10933.405,N,VALIDATED,,Y,CLOSED,FCAL-20260504,2026-05-05T06:00:00,2026-05-05T07:00:00
FCAL-00003515,MTR-059,FAC-012,2026-05-05,2026-05-05,11334.872,11445.459,N,VALIDATED,,Y,CLOSED,FCAL-20260505,2026-05-06T06:00:00,2026-05-06T07:00:00
FCAL-00003516,MTR-059,FAC-012,2026-05-06,2026-05-06,11683.715,11607.871,N,VALIDATED,,Y,CLOSED,FCAL-20260506,2026-05-07T06:00:00,2026-05-07T07:00:00
FCAL-00003517,MTR-059,FAC-012,2026-05-07,2026-05-07,11680.526,11640.759,N,VALIDATED,,Y,CLOSED,FCAL-20260507,2026-05-08T06:00:00,2026-05-08T07:00:00
FCAL-00003518,MTR-059,FAC-012,2026-05-08,2026-05-08,11927.932,11976.525,N,VALIDATED,,Y,CLOSED,FCAL-20260508,2026-05-09T06:00:00,2026-05-09T07:00:00
FCAL-00003519,MTR-059,FAC-012,2026-05-09,2026-05-09,11474.452,11734.007,N,VALIDATED,,Y,CLOSED,FCAL-20260509,2026-05-10T06:00:00,2026-05-10T07:00:00
FCAL-00003520,MTR-059,FAC-012,2026-05-10,2026-05-10,11035.451,10973.376,N,VALIDATED,,Y,CLOSED,FCAL-20260510,2026-05-11T06:00:00,2026-05-11T07:00:00
FCAL-00003521,MTR-059,FAC-012,2026-05-11,2026-05-11,11003.171,10954.181,N,VALIDATED,,Y,CLOSED,FCAL-20260511,2026-05-12T06:00:00,2026-05-12T07:00:00
FCAL-00003522,MTR-059,FAC-012,2026-05-12,2026-05-12,11475.773,11562.145,N,VALIDATED,,Y,CLOSED,FCAL-20260512,2026-05-13T06:00:00,2026-05-13T07:00:00
FCAL-00003523,MTR-059,FAC-012,2026-05-13,2026-05-13,11772.268,11977.916,N,VALIDATED,,Y,CLOSED,FCAL-20260513,2026-05-14T06:00:00,2026-05-14T07:00:00
FCAL-00003524,MTR-059,FAC-012,2026-05-14,2026-05-14,11572.304,11503.276,N,VALIDATED,,Y,CLOSED,FCAL-20260514,2026-05-15T06:00:00,2026-05-15T07:00:00
FCAL-00003525,MTR-059,FAC-012,2026-05-15,2026-05-15,11793.928,12037.658,N,VALIDATED,,Y,CLOSED,FCAL-20260515,2026-05-16T06:00:00,2026-05-16T07:00:00
FCAL-00003526,MTR-059,FAC-012,2026-05-16,2026-05-16,11117.939,10948.955,N,VALIDATED,,Y,CLOSED,FCAL-20260516,2026-05-17T06:00:00,2026-05-17T07:00:00
FCAL-00003527,MTR-059,FAC-012,2026-05-17,2026-05-17,11209.004,11217.403,N,VALIDATED,,Y,CLOSED,FCAL-20260517,2026-05-18T06:00:00,2026-05-18T07:00:00
FCAL-00003528,MTR-059,FAC-012,2026-05-18,2026-05-18,11326.326,11242.82,N,VALIDATED,,Y,CLOSED,FCAL-20260518,2026-05-19T06:00:00,2026-05-19T07:00:00
FCAL-00003529,MTR-059,FAC-012,2026-05-19,2026-05-19,11175.495,11269.95,N,VALIDATED,,Y,CLOSED,FCAL-20260519,2026-05-20T06:00:00,2026-05-20T07:00:00
FCAL-00003530,MTR-059,FAC-012,2026-05-20,2026-05-20,11099.147,11077.754,N,VALIDATED,,Y,CLOSED,FCAL-20260520,2026-05-21T06:00:00,2026-05-21T07:00:00
FCAL-00003531,MTR-059,FAC-012,2026-05-21,2026-05-21,11852.68,11857.125,N,VALIDATED,,Y,CLOSED,FCAL-20260521,2026-05-22T06:00:00,2026-05-22T07:00:00
FCAL-00003532,MTR-059,FAC-012,2026-05-22,2026-05-22,11961.642,11879.484,N,VALIDATED,,Y,CLOSED,FCAL-20260522,2026-05-23T06:00:00,2026-05-23T07:00:00
FCAL-00003533,MTR-059,FAC-012,2026-05-23,2026-05-23,11517.904,11566.094,N,VALIDATED,,Y,CLOSED,FCAL-20260523,2026-05-24T06:00:00,2026-05-24T07:00:00
FCAL-00003534,MTR-059,FAC-012,2026-05-24,2026-05-24,10921.605,10946.505,N,VALIDATED,,Y,CLOSED,FCAL-20260524,2026-05-25T06:00:00,2026-05-25T07:00:00
FCAL-00003535,MTR-059,FAC-012,2026-05-25,2026-05-25,10994.576,11058.724,N,VALIDATED,,Y,CLOSED,FCAL-20260525,2026-05-26T06:00:00,2026-05-26T07:00:00
FCAL-00003536,MTR-059,FAC-012,2026-05-26,2026-05-26,11255.655,11269.393,N,VALIDATED,,Y,CLOSED,FCAL-20260526,2026-05-27T06:00:00,2026-05-27T07:00:00
FCAL-00003537,MTR-059,FAC-012,2026-05-27,2026-05-27,11834.314,11733.011,N,VALIDATED,,Y,CLOSED,FCAL-20260527,2026-05-28T06:00:00,2026-05-28T07:00:00
FCAL-00003538,MTR-059,FAC-012,2026-05-28,2026-05-28,11431.347,11564.654,N,VALIDATED,,Y,CLOSED,FCAL-20260528,2026-05-29T06:00:00,2026-05-29T07:00:00
FCAL-00003539,MTR-059,FAC-012,2026-05-29,2026-05-29,11497.161,11400.144,N,VALIDATED,,Y,CLOSED,FCAL-20260529,2026-05-30T06:00:00,2026-05-30T07:00:00
FCAL-00003540,MTR-059,FAC-012,2026-05-30,2026-05-30,11399.082,11406.623,N,VALIDATED,,Y,CLOSED,FCAL-20260530,2026-05-31T06:00:00,2026-05-31T07:00:00
FCAL-00003541,MTR-060,FAC-012,2026-04-01,2026-04-01,12380.638,12342.209,N,VALIDATED,,Y,CLOSED,FCAL-20260401,2026-04-02T06:00:00,2026-04-02T07:00:00
FCAL-00003542,MTR-060,FAC-012,2026-04-02,2026-04-02,12546.883,12638.263,N,VALIDATED,,Y,CLOSED,FCAL-20260402,2026-04-03T06:00:00,2026-04-03T07:00:00
FCAL-00003543,MTR-060,FAC-012,2026-04-03,2026-04-03,12536.724,12378.88,N,VALIDATED,,Y,CLOSED,FCAL-20260403,2026-04-04T06:00:00,2026-04-04T07:00:00
FCAL-00003544,MTR-060,FAC-012,2026-04-04,2026-04-04,11557.775,11477.265,N,VALIDATED,,Y,CLOSED,FCAL-20260404,2026-04-05T06:00:00,2026-04-05T07:00:00
FCAL-00003545,MTR-060,FAC-012,2026-04-05,2026-04-05,11879.671,11622.414,N,VALIDATED,,Y,CLOSED,FCAL-20260405,2026-04-06T06:00:00,2026-04-06T07:00:00
FCAL-00003546,MTR-060,FAC-012,2026-04-06,2026-04-06,11651.922,11868.656,N,VALIDATED,,Y,CLOSED,FCAL-20260406,2026-04-07T06:00:00,2026-04-07T07:00:00
FCAL-00003547,MTR-060,FAC-012,2026-04-07,2026-04-07,11901.437,11808.296,N,VALIDATED,,Y,CLOSED,FCAL-20260407,2026-04-08T06:00:00,2026-04-08T07:00:00
FCAL-00003548,MTR-060,FAC-012,2026-04-08,2026-04-08,11996.132,12126.945,N,VALIDATED,,Y,CLOSED,FCAL-20260408,2026-04-09T06:00:00,2026-04-09T07:00:00
FCAL-00003549,MTR-060,FAC-012,2026-04-09,2026-04-09,12308.188,12300.201,N,VALIDATED,,Y,CLOSED,FCAL-20260409,2026-04-10T06:00:00,2026-04-10T07:00:00
FCAL-00003550,MTR-060,FAC-012,2026-04-10,2026-04-10,12460.378,12168.446,N,VALIDATED,,Y,CLOSED,FCAL-20260410,2026-04-11T06:00:00,2026-04-11T07:00:00
FCAL-00003551,MTR-060,FAC-012,2026-04-11,2026-04-11,11896.094,11922.717,N,VALIDATED,,Y,CLOSED,FCAL-20260411,2026-04-12T06:00:00,2026-04-12T07:00:00
FCAL-00003552,MTR-060,FAC-012,2026-04-12,2026-04-12,11899.659,11819.514,N,VALIDATED,,Y,CLOSED,FCAL-20260412,2026-04-13T06:00:00,2026-04-13T07:00:00
FCAL-00003553,MTR-060,FAC-012,2026-04-13,2026-04-13,12094.6,11861.328,N,VALIDATED,,Y,CLOSED,FCAL-20260413,2026-04-14T06:00:00,2026-04-14T07:00:00
FCAL-00003554,MTR-060,FAC-012,2026-04-14,2026-04-14,12121.27,12214.634,N,VALIDATED,,Y,CLOSED,FCAL-20260414,2026-04-15T06:00:00,2026-04-15T07:00:00
FCAL-00003555,MTR-060,FAC-012,2026-04-15,2026-04-15,12163.155,12162.497,N,VALIDATED,,Y,CLOSED,FCAL-20260415,2026-04-16T06:00:00,2026-04-16T07:00:00
FCAL-00003556,MTR-060,FAC-012,2026-04-16,2026-04-16,12135.355,11887.998,N,VALIDATED,,Y,CLOSED,FCAL-20260416,2026-04-17T06:00:00,2026-04-17T07:00:00
FCAL-00003557,MTR-060,FAC-012,2026-04-17,2026-04-17,12673.123,12415.063,N,VALIDATED,,Y,CLOSED,FCAL-20260417,2026-04-18T06:00:00,2026-04-18T07:00:00
FCAL-00003558,MTR-060,FAC-012,2026-04-18,2026-04-18,12126.1,12408.735,N,VALIDATED,,Y,CLOSED,FCAL-20260418,2026-04-19T06:00:00,2026-04-19T07:00:00
FCAL-00003559,MTR-060,FAC-012,2026-04-19,2026-04-19,11759.496,11793.559,N,VALIDATED,,Y,CLOSED,FCAL-20260419,2026-04-20T06:00:00,2026-04-20T07:00:00
FCAL-00003560,MTR-060,FAC-012,2026-04-20,2026-04-20,11808.577,11987.795,N,VALIDATED,,Y,CLOSED,FCAL-20260420,2026-04-21T06:00:00,2026-04-21T07:00:00
FCAL-00003561,MTR-060,FAC-012,2026-04-21,2026-04-21,11910.071,11814.771,N,VALIDATED,,Y,CLOSED,FCAL-20260421,2026-04-22T06:00:00,2026-04-22T07:00:00
FCAL-00003562,MTR-060,FAC-012,2026-04-22,2026-04-22,12367.599,12383.804,N,VALIDATED,,Y,CLOSED,FCAL-20260422,2026-04-23T06:00:00,2026-04-23T07:00:00
FCAL-00003563,MTR-060,FAC-012,2026-04-23,2026-04-23,12555.639,12399.155,N,VALIDATED,,Y,CLOSED,FCAL-20260423,2026-04-24T06:00:00,2026-04-24T07:00:00
FCAL-00003564,MTR-060,FAC-012,2026-04-24,2026-04-24,12396.09,12382.215,N,VALIDATED,,Y,CLOSED,FCAL-20260424,2026-04-25T06:00:00,2026-04-25T07:00:00
FCAL-00003565,MTR-060,FAC-012,2026-04-25,2026-04-25,12068.288,11967.418,N,VALIDATED,,Y,CLOSED,FCAL-20260425,2026-04-26T06:00:00,2026-04-26T07:00:00
FCAL-00003566,MTR-060,FAC-012,2026-04-26,2026-04-26,11852.843,11984.903,N,VALIDATED,,Y,CLOSED,FCAL-20260426,2026-04-27T06:00:00,2026-04-27T07:00:00
FCAL-00003567,MTR-060,FAC-012,2026-04-27,2026-04-27,11862.818,11702.781,N,VALIDATED,,Y,CLOSED,FCAL-20260427,2026-04-28T06:00:00,2026-04-28T07:00:00
FCAL-00003568,MTR-060,FAC-012,2026-04-28,2026-04-28,12220.704,12283.603,N,VALIDATED,,Y,CLOSED,FCAL-20260428,2026-04-29T06:00:00,2026-04-29T07:00:00
FCAL-00003569,MTR-060,FAC-012,2026-04-29,2026-04-29,12437.499,12679.138,N,VALIDATED,,Y,CLOSED,FCAL-20260429,2026-04-30T06:00:00,2026-04-30T07:00:00
FCAL-00003570,MTR-060,FAC-012,2026-04-30,2026-04-30,12713.946,12964.438,N,VALIDATED,,Y,CLOSED,FCAL-20260430,2026-05-01T06:00:00,2026-05-01T07:00:00
FCAL-00003571,MTR-060,FAC-012,2026-05-01,2026-05-01,12556.846,12332.988,N,VALIDATED,,Y,CLOSED,FCAL-20260501,2026-05-02T06:00:00,2026-05-02T07:00:00
FCAL-00003572,MTR-060,FAC-012,2026-05-02,2026-05-02,12347.06,12443.888,N,VALIDATED,,Y,CLOSED,FCAL-20260502,2026-05-03T06:00:00,2026-05-03T07:00:00
FCAL-00003573,MTR-060,FAC-012,2026-05-03,2026-05-03,11833.707,11857.746,N,VALIDATED,,Y,CLOSED,FCAL-20260503,2026-05-04T06:00:00,2026-05-04T07:00:00
FCAL-00003574,MTR-060,FAC-012,2026-05-04,2026-05-04,11872.226,11911.388,N,VALIDATED,,Y,CLOSED,FCAL-20260504,2026-05-05T06:00:00,2026-05-05T07:00:00
FCAL-00003575,MTR-060,FAC-012,2026-05-05,2026-05-05,11924.773,12088.413,N,VALIDATED,,Y,CLOSED,FCAL-20260505,2026-05-06T06:00:00,2026-05-06T07:00:00
FCAL-00003576,MTR-060,FAC-012,2026-05-06,2026-05-06,12285.05,12201.983,N,VALIDATED,,Y,CLOSED,FCAL-20260506,2026-05-07T06:00:00,2026-05-07T07:00:00
FCAL-00003577,MTR-060,FAC-012,2026-05-07,2026-05-07,12575.776,12622.403,N,VALIDATED,,Y,CLOSED,FCAL-20260507,2026-05-08T06:00:00,2026-05-08T07:00:00
FCAL-00003578,MTR-060,FAC-012,2026-05-08,2026-05-08,12135.44,12072.395,N,VALIDATED,,Y,CLOSED,FCAL-20260508,2026-05-09T06:00:00,2026-05-09T07:00:00
FCAL-00003579,MTR-060,FAC-012,2026-05-09,2026-05-09,12097.315,12076.868,N,VALIDATED,,Y,CLOSED,FCAL-20260509,2026-05-10T06:00:00,2026-05-10T07:00:00
FCAL-00003580,MTR-060,FAC-012,2026-05-10,2026-05-10,11930.78,11970.864,N,VALIDATED,,Y,CLOSED,FCAL-20260510,2026-05-11T06:00:00,2026-05-11T07:00:00
FCAL-00003581,MTR-060,FAC-012,2026-05-11,2026-05-11,11667.228,11875.176,N,VALIDATED,,Y,CLOSED,FCAL-20260511,2026-05-12T06:00:00,2026-05-12T07:00:00
FCAL-00003582,MTR-060,FAC-012,2026-05-12,2026-05-12,11997.58,11782.415,N,VALIDATED,,Y,CLOSED,FCAL-20260512,2026-05-13T06:00:00,2026-05-13T07:00:00
FCAL-00003583,MTR-060,FAC-012,2026-05-13,2026-05-13,12415.483,12477.011,N,VALIDATED,,Y,CLOSED,FCAL-20260513,2026-05-14T06:00:00,2026-05-14T07:00:00
FCAL-00003584,MTR-060,FAC-012,2026-05-14,2026-05-14,12450.139,12452.725,N,VALIDATED,,Y,CLOSED,FCAL-20260514,2026-05-15T06:00:00,2026-05-15T07:00:00
FCAL-00003585,MTR-060,FAC-012,2026-05-15,2026-05-15,12606.839,12903.774,N,VALIDATED,,Y,CLOSED,FCAL-20260515,2026-05-16T06:00:00,2026-05-16T07:00:00
FCAL-00003586,MTR-060,FAC-012,2026-05-16,2026-05-16,12293.731,12386.447,N,VALIDATED,,Y,CLOSED,FCAL-20260516,2026-05-17T06:00:00,2026-05-17T07:00:00
FCAL-00003587,MTR-060,FAC-012,2026-05-17,2026-05-17,11687.579,11618.362,N,VALIDATED,,Y,CLOSED,FCAL-20260517,2026-05-18T06:00:00,2026-05-18T07:00:00
FCAL-00003588,MTR-060,FAC-012,2026-05-18,2026-05-18,11974.026,11795.252,N,VALIDATED,,Y,CLOSED,FCAL-20260518,2026-05-19T06:00:00,2026-05-19T07:00:00
FCAL-00003589,MTR-060,FAC-012,2026-05-19,2026-05-19,11868.319,11728.185,N,VALIDATED,,Y,CLOSED,FCAL-20260519,2026-05-20T06:00:00,2026-05-20T07:00:00
FCAL-00003590,MTR-060,FAC-012,2026-05-20,2026-05-20,12443.348,12414.188,N,VALIDATED,,Y,CLOSED,FCAL-20260520,2026-05-21T06:00:00,2026-05-21T07:00:00
FCAL-00003591,MTR-060,FAC-012,2026-05-21,2026-05-21,12368.257,12529.048,N,VALIDATED,,Y,CLOSED,FCAL-20260521,2026-05-22T06:00:00,2026-05-22T07:00:00
FCAL-00003592,MTR-060,FAC-012,2026-05-22,2026-05-22,12789.252,12751.875,N,VALIDATED,,Y,CLOSED,FCAL-20260522,2026-05-23T06:00:00,2026-05-23T07:00:00
FCAL-00003593,MTR-060,FAC-012,2026-05-23,2026-05-23,12061.29,11959.708,N,VALIDATED,,Y,CLOSED,FCAL-20260523,2026-05-24T06:00:00,2026-05-24T07:00:00
FCAL-00003594,MTR-060,FAC-012,2026-05-24,2026-05-24,11931.462,11829.559,N,VALIDATED,,Y,CLOSED,FCAL-20260524,2026-05-25T06:00:00,2026-05-25T07:00:00
FCAL-00003595,MTR-060,FAC-012,2026-05-25,2026-05-25,11759.511,11878.423,N,VALIDATED,,Y,CLOSED,FCAL-20260525,2026-05-26T06:00:00,2026-05-26T07:00:00
FCAL-00003596,MTR-060,FAC-012,2026-05-26,2026-05-26,11979.739,12129.118,N,VALIDATED,,Y,CLOSED,FCAL-20260526,2026-05-27T06:00:00,2026-05-27T07:00:00
FCAL-00003597,MTR-060,FAC-012,2026-05-27,2026-05-27,12331.792,12427.57,N,VALIDATED,,Y,CLOSED,FCAL-20260527,2026-05-28T06:00:00,2026-05-28T07:00:00
FCAL-00003598,MTR-060,FAC-012,2026-05-28,2026-05-28,12858.336,13070.532,N,VALIDATED,,Y,CLOSED,FCAL-20260528,2026-05-29T06:00:00,2026-05-29T07:00:00
FCAL-00003599,MTR-060,FAC-012,2026-05-29,2026-05-29,12433.464,12689.051,N,VALIDATED,,Y,CLOSED,FCAL-20260529,2026-05-30T06:00:00,2026-05-30T07:00:00
FCAL-00003600,MTR-060,FAC-012,2026-05-30,2026-05-30,12098.704,11956.785,N,VALIDATED,,Y,CLOSED,FCAL-20260530,2026-05-31T06:00:00,2026-05-31T07:00:00
FCAL-00003601,MTR-061,FAC-013,2026-04-01,2026-04-01,12344.474,12459.838,N,VALIDATED,,Y,CLOSED,FCAL-20260401,2026-04-02T06:00:00,2026-04-02T07:00:00
FCAL-00003602,MTR-061,FAC-013,2026-04-02,2026-04-02,12181.112,12312.422,N,VALIDATED,,Y,CLOSED,FCAL-20260402,2026-04-03T06:00:00,2026-04-03T07:00:00
FCAL-00003603,MTR-061,FAC-013,2026-04-03,2026-04-03,12921.015,12894.46,N,VALIDATED,,Y,CLOSED,FCAL-20260403,2026-04-04T06:00:00,2026-04-04T07:00:00
FCAL-00003604,MTR-061,FAC-013,2026-04-04,2026-04-04,12330.309,12535.046,N,VALIDATED,,Y,CLOSED,FCAL-20260404,2026-04-05T06:00:00,2026-04-05T07:00:00
FCAL-00003605,MTR-061,FAC-013,2026-04-05,2026-04-05,11872.248,11839.698,N,VALIDATED,,Y,CLOSED,FCAL-20260405,2026-04-06T06:00:00,2026-04-06T07:00:00
FCAL-00003606,MTR-061,FAC-013,2026-04-06,2026-04-06,11908.846,11952.358,N,VALIDATED,,Y,CLOSED,FCAL-20260406,2026-04-07T06:00:00,2026-04-07T07:00:00
FCAL-00003607,MTR-061,FAC-013,2026-04-07,2026-04-07,11949.713,12123.309,N,VALIDATED,,Y,CLOSED,FCAL-20260407,2026-04-08T06:00:00,2026-04-08T07:00:00
FCAL-00003608,MTR-061,FAC-013,2026-04-08,2026-04-08,12349.348,12596.838,N,VALIDATED,,Y,CLOSED,FCAL-20260408,2026-04-09T06:00:00,2026-04-09T07:00:00
FCAL-00003609,MTR-061,FAC-013,2026-04-09,2026-04-09,12275.897,12293.145,N,VALIDATED,,Y,CLOSED,FCAL-20260409,2026-04-10T06:00:00,2026-04-10T07:00:00
FCAL-00003610,MTR-061,FAC-013,2026-04-10,2026-04-10,12269.024,12202.046,N,VALIDATED,,Y,CLOSED,FCAL-20260410,2026-04-11T06:00:00,2026-04-11T07:00:00
FCAL-00003611,MTR-061,FAC-013,2026-04-11,2026-04-11,12269.414,12359.987,N,VALIDATED,,Y,CLOSED,FCAL-20260411,2026-04-12T06:00:00,2026-04-12T07:00:00
FCAL-00003612,MTR-061,FAC-013,2026-04-12,2026-04-12,12003.807,11805.351,N,VALIDATED,,Y,CLOSED,FCAL-20260412,2026-04-13T06:00:00,2026-04-13T07:00:00
FCAL-00003613,MTR-061,FAC-013,2026-04-13,2026-04-13,11883.736,12116.988,N,VALIDATED,,Y,CLOSED,FCAL-20260413,2026-04-14T06:00:00,2026-04-14T07:00:00
FCAL-00003614,MTR-061,FAC-013,2026-04-14,2026-04-14,11876.472,11885.525,N,VALIDATED,,Y,CLOSED,FCAL-20260414,2026-04-15T06:00:00,2026-04-15T07:00:00
FCAL-00003615,MTR-061,FAC-013,2026-04-15,2026-04-15,12290.636,12487.173,N,VALIDATED,,Y,CLOSED,FCAL-20260415,2026-04-16T06:00:00,2026-04-16T07:00:00
FCAL-00003616,MTR-061,FAC-013,2026-04-16,2026-04-16,12512.744,12545.966,N,VALIDATED,,Y,CLOSED,FCAL-20260416,2026-04-17T06:00:00,2026-04-17T07:00:00
FCAL-00003617,MTR-061,FAC-013,2026-04-17,2026-04-17,12690.241,12426.715,N,VALIDATED,,Y,CLOSED,FCAL-20260417,2026-04-18T06:00:00,2026-04-18T07:00:00
FCAL-00003618,MTR-061,FAC-013,2026-04-18,2026-04-18,12262.896,12118.375,N,VALIDATED,,Y,CLOSED,FCAL-20260418,2026-04-19T06:00:00,2026-04-19T07:00:00
FCAL-00003619,MTR-061,FAC-013,2026-04-19,2026-04-19,11962.503,12125.313,N,VALIDATED,,Y,CLOSED,FCAL-20260419,2026-04-20T06:00:00,2026-04-20T07:00:00
FCAL-00003620,MTR-061,FAC-013,2026-04-20,2026-04-20,11852.983,11838.896,N,VALIDATED,,Y,CLOSED,FCAL-20260420,2026-04-21T06:00:00,2026-04-21T07:00:00
FCAL-00003621,MTR-061,FAC-013,2026-04-21,2026-04-21,11921.231,12182.408,N,VALIDATED,,Y,CLOSED,FCAL-20260421,2026-04-22T06:00:00,2026-04-22T07:00:00
FCAL-00003622,MTR-061,FAC-013,2026-04-22,2026-04-22,12312.235,12351.909,N,VALIDATED,,Y,CLOSED,FCAL-20260422,2026-04-23T06:00:00,2026-04-23T07:00:00
FCAL-00003623,MTR-061,FAC-013,2026-04-23,2026-04-23,12727.343,12702.311,N,VALIDATED,,Y,CLOSED,FCAL-20260423,2026-04-24T06:00:00,2026-04-24T07:00:00
FCAL-00003624,MTR-061,FAC-013,2026-04-24,2026-04-24,12590.036,12459.893,N,VALIDATED,,Y,CLOSED,FCAL-20260424,2026-04-25T06:00:00,2026-04-25T07:00:00
FCAL-00003625,MTR-061,FAC-013,2026-04-25,2026-04-25,12254.626,12340.259,N,VALIDATED,,Y,CLOSED,FCAL-20260425,2026-04-26T06:00:00,2026-04-26T07:00:00
FCAL-00003626,MTR-061,FAC-013,2026-04-26,2026-04-26,11967.603,12034.629,N,VALIDATED,,Y,CLOSED,FCAL-20260426,2026-04-27T06:00:00,2026-04-27T07:00:00
FCAL-00003627,MTR-061,FAC-013,2026-04-27,2026-04-27,11869.194,11843.879,N,VALIDATED,,Y,CLOSED,FCAL-20260427,2026-04-28T06:00:00,2026-04-28T07:00:00
FCAL-00003628,MTR-061,FAC-013,2026-04-28,2026-04-28,12335.936,12098.442,N,VALIDATED,,Y,CLOSED,FCAL-20260428,2026-04-29T06:00:00,2026-04-29T07:00:00
FCAL-00003629,MTR-061,FAC-013,2026-04-29,2026-04-29,12078.603,12060.52,N,VALIDATED,,Y,CLOSED,FCAL-20260429,2026-04-30T06:00:00,2026-04-30T07:00:00
FCAL-00003630,MTR-061,FAC-013,2026-04-30,2026-04-30,12730.07,12572.607,N,VALIDATED,,Y,CLOSED,FCAL-20260430,2026-05-01T06:00:00,2026-05-01T07:00:00
FCAL-00003631,MTR-061,FAC-013,2026-05-01,2026-05-01,12227.342,12428.303,N,VALIDATED,,Y,CLOSED,FCAL-20260501,2026-05-02T06:00:00,2026-05-02T07:00:00
FCAL-00003632,MTR-061,FAC-013,2026-05-02,2026-05-02,12844.619,12832.696,N,VALIDATED,,Y,CLOSED,FCAL-20260502,2026-05-03T06:00:00,2026-05-03T07:00:00
FCAL-00003633,MTR-061,FAC-013,2026-05-03,2026-05-03,11657.305,11768.029,N,VALIDATED,,Y,CLOSED,FCAL-20260503,2026-05-04T06:00:00,2026-05-04T07:00:00
FCAL-00003634,MTR-061,FAC-013,2026-05-04,2026-05-04,11507.435,11511.078,N,VALIDATED,,Y,CLOSED,FCAL-20260504,2026-05-05T06:00:00,2026-05-05T07:00:00
FCAL-00003635,MTR-061,FAC-013,2026-05-05,2026-05-05,11928.154,11718.084,N,VALIDATED,,Y,CLOSED,FCAL-20260505,2026-05-06T06:00:00,2026-05-06T07:00:00
FCAL-00003636,MTR-061,FAC-013,2026-05-06,2026-05-06,12440.521,12242.869,N,VALIDATED,,Y,CLOSED,FCAL-20260506,2026-05-07T06:00:00,2026-05-07T07:00:00
FCAL-00003637,MTR-061,FAC-013,2026-05-07,2026-05-07,12359.912,12525.306,N,VALIDATED,,Y,CLOSED,FCAL-20260507,2026-05-08T06:00:00,2026-05-08T07:00:00
FCAL-00003638,MTR-061,FAC-013,2026-05-08,2026-05-08,12470.473,12436.746,N,VALIDATED,,Y,CLOSED,FCAL-20260508,2026-05-09T06:00:00,2026-05-09T07:00:00
FCAL-00003639,MTR-061,FAC-013,2026-05-09,2026-05-09,11941.639,12371.22,N,VALIDATED,,Y,CLOSED,FCAL-20260509,2026-05-10T06:00:00,2026-05-10T07:00:00
FCAL-00003640,MTR-061,FAC-013,2026-05-10,2026-05-10,11603.398,11541.98,N,VALIDATED,,Y,CLOSED,FCAL-20260510,2026-05-11T06:00:00,2026-05-11T07:00:00
FCAL-00003641,MTR-061,FAC-013,2026-05-11,2026-05-11,11627.423,11644.644,N,VALIDATED,,Y,CLOSED,FCAL-20260511,2026-05-12T06:00:00,2026-05-12T07:00:00
FCAL-00003642,MTR-061,FAC-013,2026-05-12,2026-05-12,12372.235,12406.751,N,VALIDATED,,Y,CLOSED,FCAL-20260512,2026-05-13T06:00:00,2026-05-13T07:00:00
FCAL-00003643,MTR-061,FAC-013,2026-05-13,2026-05-13,12216.269,12489.275,N,VALIDATED,,Y,CLOSED,FCAL-20260513,2026-05-14T06:00:00,2026-05-14T07:00:00
FCAL-00003644,MTR-061,FAC-013,2026-05-14,2026-05-14,12057.317,12146.382,N,VALIDATED,,Y,CLOSED,FCAL-20260514,2026-05-15T06:00:00,2026-05-15T07:00:00
FCAL-00003645,MTR-061,FAC-013,2026-05-15,2026-05-15,12505.461,12683.811,N,VALIDATED,,Y,CLOSED,FCAL-20260515,2026-05-16T06:00:00,2026-05-16T07:00:00
FCAL-00003646,MTR-061,FAC-013,2026-05-16,2026-05-16,12128.029,12057.391,N,VALIDATED,,Y,CLOSED,FCAL-20260516,2026-05-17T06:00:00,2026-05-17T07:00:00
FCAL-00003647,MTR-061,FAC-013,2026-05-17,2026-05-17,11745.094,11610.509,N,VALIDATED,,Y,CLOSED,FCAL-20260517,2026-05-18T06:00:00,2026-05-18T07:00:00
FCAL-00003648,MTR-061,FAC-013,2026-05-18,2026-05-18,11769.112,11694.002,N,VALIDATED,,Y,CLOSED,FCAL-20260518,2026-05-19T06:00:00,2026-05-19T07:00:00
FCAL-00003649,MTR-061,FAC-013,2026-05-19,2026-05-19,11887.449,11893.933,N,VALIDATED,,Y,CLOSED,FCAL-20260519,2026-05-20T06:00:00,2026-05-20T07:00:00
FCAL-00003650,MTR-061,FAC-013,2026-05-20,2026-05-20,12372.416,12436.885,N,VALIDATED,,Y,CLOSED,FCAL-20260520,2026-05-21T06:00:00,2026-05-21T07:00:00
FCAL-00003651,MTR-061,FAC-013,2026-05-21,2026-05-21,12423.641,12472.268,N,VALIDATED,,Y,CLOSED,FCAL-20260521,2026-05-22T06:00:00,2026-05-22T07:00:00
FCAL-00003652,MTR-061,FAC-013,2026-05-22,2026-05-22,12403.568,12488.978,N,VALIDATED,,Y,CLOSED,FCAL-20260522,2026-05-23T06:00:00,2026-05-23T07:00:00
